text,pred,label,msp,ood_score,cluster,x,y,z
Musicor Records was a New York City-based record label active during the 1960s and 1970s. The label was founded by songwriter Aaron Schroeder and distributed by United Artists Records. In 1965 UA employee and A&R man Art Talmadge (a co-founder of Mercury Records years earlier) started his own Talmadge Productions company and along with fellow UA employee/A&R man Harold Pappy Daily bought the Musicor label from UA.The Musicor catalog is today owned by Gusto Records.,0,0,0.9995859388719244,0.0004334694696941,11,0.16137685,-0.2994264,0.16331725
Pedicularis lanata is a species of flowering plant in the broomrape family Orobanchaceae. It is native to Canada and Alaska. Its common names include woolly lousewort and bumble-bee flower.,0,10,0.9888764496488108,0.0179853557009433,13,-0.40364987,-0.07739018,0.1458729
Scraping is a live album drawn primarily from Calexico's January 2002 concert in San Francisco's Great American Music Hall. Two tracks are from a 2001 performance at the Temple of Music and Art in Tucson AZ while a third was recorded at the 2000 Rockslide Festival in Denmark.The recording features several songs with the Mariachi Luz De Luna.,2,11,0.9822807566587078,0.0287951012048357,10,-0.4025498,-0.22199003,0.20433846
Gameplay was a Russian language magazine about video games published in Ukraine by ITC Publishing since August 2005. Its circulation (as for September 2009) was 20 000. Ceased publication in June 2010.,0,13,0.9978467192372732,0.0032838934742926,11,0.041820716,-0.28603062,0.19329557
Lingus is the second album by Amnesia released on June 25 1998 through Supreme Recordings.,2,11,0.9981615281259174,0.0027679501194832,11,-0.12152,-0.10268328,0.03477402
Scopula atridiscata is a moth of the Geometridae family. It is found in India (the Khasi Hills).,1,9,0.9839176690128568,0.026112349599040997,1,-0.012183304,0.11472231,-0.08117482
International Christian School is an English language Christian independent school in Hong Kong. Founded in 1992 it provides education at all grades from kindergarten to the senior secondary levels. The school's traditional rivals are Hong Kong International School and Chinese International School. The school was chosen as one of the top private international schools in the Top 10 Private International Schools in Hong Kong list in the China Service Mall site.,1,1,0.9999032606527648,-8.659228861900001e-05,12,-0.21482415,0.20150687,-0.21243207
St Lawrence Jewry next Guildhall is a Church of England guild church in the City of London on Gresham Street next to the Guildhall. It was destroyed in the Great Fire of London in 1666 and rebuilt to the designs of Sir Christopher Wren.,1,6,0.9940798102389476,0.0094575173329716,2,0.10681612,-0.03988675,-0.18342331
Fletcher Place is a historic district and neighborhood in the city of Indianapolis Indiana.The neighborhood is clearly defined by I-70/I-65 to the south. East Street defines the neighborhood to the west. The northern border of the neighborhood is South Street in some places while it is Lord Street in others Fletcher Avenue in some areas and even Bates Street in a few other spots.,1,6,0.9991149553890591,0.0012053688885951,0,-0.09341731,0.13448198,0.06442399
Adimai Vilangu is a 1988 Tamil Indian feature film directed by K.Sivaprasad and produced by Puthiya Varppukal Productions. It stars Karthik Muthuraman in the lead role.,2,12,0.9495606483220796,0.0824204055526076,1,-0.33936742,-0.06688779,-0.06640759
The Syren was the longest lived of all the clipper ships with a sailing life of 68 years 7 months. She sailed in the San Francisco trade in the Far East and transported whaling products from Hawaii and the Arctic to New Bedford.,0,5,0.9985952292325372,0.0020571531502563,13,-0.06790897,-0.19134529,0.14848232
AeroSucre is a cargo airline based in Bogot\u00e1 Colombia. It started operations in 1969 and operates scheduled international and domestic cargo services and passenger charters within the Americas. Its main base is El Dorado International Airport Bogot\u00e1.,0,0,0.9997436401088888,0.0001750113759361,4,0.34597766,-0.48736623,0.38877878
The University College of Management Studies is a private university college in Accra and Kumasi Ghana. The school is affiliated with the School of Business of Kwame Nkrumah University of Science and Technology Kumasi and the University of Education Winneba Kumasi Campus.,1,1,0.9999039980524548,-8.78008201555e-05,12,-0.19072413,0.19618218,-0.26823226
Midway Mall is an indoor shopping center located in Elyria Ohio approximately 25 miles (40 km) southwest of Cleveland and the only mall located in Lorain County Ohio. It is located on the east side of Route 57 between I-90 to the north of I-80. Midway Mall is anchored by JC Penney Sears Macy's also features Best Buy which can be accessed from within the mall.,0,6,0.9994947843196148,0.000582863553601,11,0.6520516,-0.27602443,0.16201542
Aksys Games Localization Inc. is a video game publisher that specializes in translating and localizing Japanese video games for English-speaking markets. It was founded by Akibo Shieh in 2006. Some of its clients include Namco Bandai Games Xseed Games and Atlus USA. Aksys Games is best known for its involvement in the Guilty Gear series.,0,0,0.9996833997047936,0.0002737399611353,11,0.24464291,-0.55650055,0.40231448
Chapo Lake (Spanish: Lago Chapo) is a lake of Chile located in Los Lagos Region. It lies immediately southeast of Calbuco volcano and south of Llanquihue National Reserve. Just south of the lake is Alerce Andino National Park. Its waters are used for hydroelectric power generation which causes variations in the level of the lake.Reloncav\u00ed Estuary receives the outflow of Chapo lake.,0,7,0.9248375534906004,0.1229393265511902,7,-0.10664187,0.08178678,-0.04777649
David Palmer is a composer. He lives near Croydon in the county of Surrey United Kingdom. He worked as a teacher particularly at Thomas More High School in Purley now in the London Borough of Croydon where he was head of music for 30 years.,2,2,0.9997319560595088,0.0001941604783037,8,0.32244,-0.14089023,-0.1691132
Alexander Calder (/\u02c8k\u0254\u02d0ld\u0259r/; July 22 1898 \u2013 November 11 1976) was an American sculptor best known as the originator of the mobile a type of kinetic sculpture made with delicately balanced or suspended components which move in response to motor power or air currents. By contrast Calder\u2019s stationary sculptures are called stabiles. He also produced numerous wire figures notably for a miniature circus.,2,2,0.9997284498103992,0.0001999069041312,10,-0.25971046,-0.17365617,0.19476238
Eliphalet Frazer Andrews (11 June 1835 - 15 March 1915) an American painter known primarily as a portraitist established an art instruction curriculum at the behest of William Wilson Corcoran at his Corcoran School of Art and served as its director 1877-1902.,2,2,0.99975316876302,0.00015939477184200002,8,0.42254508,0.26689962,-0.5917662
John Driskell Hopkins (Hop) (born May 3 1971) is an American singer/songwriter and multi-instrumentalist who is best know for his role as a founding member of the Grammy Award Winning group Zac Brown Band. He plays guitar ukulele upright bass banjo as well as vocals with the Zac Brown Band.,2,2,0.9997573360207936,0.0001525650124749,8,0.24112101,0.03535835,-0.2509055
Liberty High School is a comprehensive four-year public high school located in Clarksburg West Virginia in Harrison County West Virginia United States that operates as part of the Harrison County School District. The school is located on Davisson Run Road. The school opened in 1973 and its colors are red white and blue. The school mascot is the Mountaineer.,1,1,0.9999030424395292,-8.62346568211e-05,12,-0.10213828,0.18265612,-0.23387387
Carl De Keyzer (born 27 December 1958 in Kortrijk) is a Belgian contemporary photographer. He was nominated to the Magnum Photos agency in 1990 became an associated member in 1992 and a full member in 1994.,2,2,0.9997278475619196,0.0002008939350322,8,0.3786552,0.1844779,-0.20446824
Oaks Park High School (OPHS) is a comprehensive secondary school and sixth form situated in the London Borough of Redbridge in east London and has around 2600 students and over 80 staff.Oaks Park's current GCSE results are marginally above the national average in England.,1,1,0.9999055306473436,-9.03126048509e-05,9,-0.0016054966,0.034228757,0.05774855
The Coca-Cola Museum (Chinese: \u53ef\u53e3\u53ef\u6a02\u535a\u7269\u9928; pinyin: K\u011bk\u01d2uk\u011bl\u00e8 B\u00f3w\u00f9gu\u01cen) is a museum about the drink Coca-Cola located on the Gueishan Industrial Park in Taoyuan City Taoyuan County Taiwan.The facility is run by Swire Group which has an adjacent Coca-Cola bottling plant. The museum building is colored red like Coca-Cola.,0,6,0.9406216029099492,0.09707069417244801,11,-0.026788266,-0.38132557,0.33105746
The Type 041 submarine (NATO code name Yuan class) is a class of diesel-electric submarine in China's People's Liberation Army Navy. It is China's first AIP powered submarine. This class was first launched at Wuhan Shipyard and is the successor of the Type 039. The official Chinese designation is 039A as the ship is based on the 039 class but as the 039A has very little resemblance to the 039 it is commonly referred to as the Type 041.,0,5,0.9996207744248641,0.0003763771425756,0,0.9009757,-0.19299918,0.15108179
Clemens' Cosmopterix Moth (Cosmopterix clemensella) is a moth of the Cosmopterigidae family. It is known from Canada (Manitoba Ontario) and the United States (from Maine to the mountains of southern North Carolina but most commonly in New York and Ohio).,2,9,0.551415791762442,0.7349438901282929,1,-0.06059425,0.07788034,-0.076781206
Zoran Milanovi\u0107 (pronounced [z\u01d2ran mil\u01ce\u02d0no\u028bit\u0361\u0255]; born 30 October 1966) is a Croatian politician who has been Prime Minister of Croatia since 2011. He has also been the leader of the Social Democratic Party of Croatia (SDP) the largest centre-left political party in Croatia since 2007.After graduating from the Zagreb Law School Milanovi\u0107 started working in the Ministry of Foreign Affairs.,2,4,0.9918562554614752,0.0131017229220596,0,0.25665355,0.12652317,-0.033930946
Royal Mathematical School is a branch of Christ's Hospital founded by Charles II. It is currently Christ's Hospital's Maths Department.,1,1,0.9823714789770458,0.0286464155133962,11,0.59830284,-0.14563476,0.05107619
The House in Nightmare Park (known as Crazy House in the U.S.) is a 1973 British comedy horror film directed by Peter Sykes and starring Frankie Howerd Ray Milland and Hugh Burden. It was one of a number of British comedy films which parodied the successful British horror genre closely associated with the Hammer Horror films. Its plot follows that of a traditional Old Dark House story.,2,12,0.9833229973993808,0.0270869627003043,1,-0.18591806,0.11035479,-0.22200704
Snowdon (Welsh: Yr Wyddfa pronounced [\u0259\u027e \u02c8w\u0268\u031e\u00f0va]) is the highest mountain in Wales at an altitude of 1085 metres (3560 ft) above sea level and the highest point in the British Isles outside the Scottish Highlands. It is located in Snowdonia National Park (Parc Cenedlaethol Eryri) in Gwynedd and has been described as probably the busiest mountain in Britain.,1,7,0.9976811067983612,0.0035553173140020003,0,-0.18260917,0.12787263,0.07265011
Thomas Horatio Arthur Ernest Cochrane 1st Baron Cochrane of Cults DL JP LLD (2 April 1857 \u2013 17 January 1951) was a Scottish soldier and Unionist politician. He was Under-Secretary of State for the Home Department under Arthur Balfour between 1902 and 1905.,2,4,0.9986414121330194,0.001981463544692,6,0.850374,0.34387302,-0.15351059
Paarthal Pasi Theerum (My hunger will vanish if I look at you) is a 1962 Tamil language film starring Sivaji Ganesan Gemini Ganesan Savithri Sowcar Janaki and B. Saroja Devi. Appearing as a child artist Kamal Haasan starred in a dual role as Babu & Kumar Gemini's twin sons. Directed by Bhimsingh it is one of the successful Pa series films. Music was by Viswanathan-Ramamurthy.,2,12,0.9980800398240536,0.0029015020913554,10,-0.5486145,-0.47612658,0.0113117965
National Taiwan Sport University (NTSU; Chinese: \u570b\u7acb\u9ad4\u80b2\u5927\u5b78; pinyin: Gu\u00f3l\u00ec T\u01d0y\u00f9 D\u00e0xu\u00e9) is a university in Guishan Taoyuan Taiwan.,1,1,0.9999035975067848,-8.71443619544e-05,2,-0.2793841,0.04733464,0.10887743
